sample_id	raw_file_name	quant_type	source_column	bait_name	condition	is_control	replicate_group	keep	notes
j9734	j9734.raw	Intensity	Intensity j9734	DCT	81096	N	DCT__81096	Y	platewell=C02; replicate=A
j9735	j9735.raw	Intensity	Intensity j9735	BAIAP2	81096	N	BAIAP2__81096	Y	platewell=C03; replicate=A
j9736	j9736.raw	Intensity	Intensity j9736	CDC25A	81096	N	CDC25A__81096	Y	platewell=C04; replicate=A
j9737	j9737.raw	Intensity	Intensity j9737	DEPDC1	81096	N	DEPDC1__81096	Y	platewell=C05; replicate=A
j9738	j9738.raw	Intensity	Intensity j9738	TULP2	81096	N	TULP2__81096	Y	platewell=C06; replicate=A
j9739	j9739.raw	Intensity	Intensity j9739	ZNF572	81096	N	ZNF572__81096	Y	platewell=C08; replicate=A
j9740	j9740.raw	Intensity	Intensity j9740	CORO2A	81096	N	CORO2A__81096	Y	platewell=C09; replicate=A
j9741	j9741.raw	Intensity	Intensity j9741	CDK17	81096	N	CDK17__81096	Y	platewell=C10; replicate=A
j9742	j9742.raw	Intensity	Intensity j9742	SIAE	81096	N	SIAE__81096	Y	platewell=C11; replicate=A
j9743	j9743.raw	Intensity	Intensity j9743	VANGL2	81096	N	VANGL2__81096	Y	platewell=C12; replicate=A
j9747	j9747.raw	Intensity	Intensity j9747	CAMKK1	81096	N	CAMKK1__81096	Y	platewell=D01; replicate=A
j9748	j9748.raw	Intensity	Intensity j9748	TBX22	81096	N	TBX22__81096	Y	platewell=D02; replicate=A
j9749	j9749.raw	Intensity	Intensity j9749	GPR114	81096	N	GPR114__81096	Y	platewell=D03; replicate=A
j9750	j9750.raw	Intensity	Intensity j9750	NHEDC2	81096	N	NHEDC2__81096	Y	platewell=D04; replicate=A
j9751	j9751.raw	Intensity	Intensity j9751	PFKFB3	81096	N	PFKFB3__81096	Y	platewell=D05; replicate=A
j9752	j9752.raw	Intensity	Intensity j9752	ZNF768	81096	N	ZNF768__81096	Y	platewell=D06; replicate=A
j9753	j9753.raw	Intensity	Intensity j9753	LRRTM1	81096	N	LRRTM1__81096	Y	platewell=D07; replicate=A
j9754	j9754.raw	Intensity	Intensity j9754	APEX2	81096	N	APEX2__81096	Y	platewell=D08; replicate=A
j9755	j9755.raw	Intensity	Intensity j9755	MFSD8	81096	N	MFSD8__81096	Y	platewell=D09; replicate=A
j9757	j9757.raw	Intensity	Intensity j9757	PNLDC1	81096	N	PNLDC1__81096	Y	platewell=D12; replicate=A
j9761	j9761.raw	Intensity	Intensity j9761	KBTBD4	81096	N	KBTBD4__81096	Y	platewell=G01; replicate=A
j9762	j9762.raw	Intensity	Intensity j9762	ZNF490	81096	N	ZNF490__81096	Y	platewell=G02; replicate=A
j9763	j9763.raw	Intensity	Intensity j9763	QRSL1	81096	N	QRSL1__81096	Y	platewell=G03; replicate=A
j9764	j9764.raw	Intensity	Intensity j9764	CYP4V2	81096	N	CYP4V2__81096	Y	platewell=G04; replicate=A
j9765	j9765.raw	Intensity	Intensity j9765	ARHGEF3	81096	N	ARHGEF3__81096	Y	platewell=G05; replicate=A
j9766	j9766.raw	Intensity	Intensity j9766	ARSG	81096	N	ARSG__81096	Y	platewell=G06; replicate=A
j9767	j9767.raw	Intensity	Intensity j9767	ZNF454	81096	N	ZNF454__81096	Y	platewell=G07; replicate=A
j9768	j9768.raw	Intensity	Intensity j9768	FBXO7	81096	N	FBXO7__81096	Y	platewell=G08; replicate=A
j9769	j9769.raw	Intensity	Intensity j9769	OXCT1	81096	N	OXCT1__81096	Y	platewell=G09; replicate=A
j9771	j9771.raw	Intensity	Intensity j9771	ALPL	81096	N	ALPL__81096	Y	platewell=G11; replicate=A
j9776	j9776.raw	Intensity	Intensity j9776	USP3	81096	N	USP3__81096	Y	platewell=F12; replicate=B
j9777	j9777.raw	Intensity	Intensity j9777	UGT2A3	81096	N	UGT2A3__81096	Y	platewell=F11; replicate=B
j9778	j9778.raw	Intensity	Intensity j9778	SLC1A1	81096	N	SLC1A1__81096	Y	platewell=F10; replicate=B
j9784	j9784.raw	Intensity	Intensity j9784	SYNCRIP	81096	N	SYNCRIP__81096	Y	platewell=F02; replicate=B
j9788	j9788.raw	Intensity	Intensity j9788	VNN2	81096	N	VNN2__81096	Y	platewell=E12; replicate=B
j9789	j9789.raw	Intensity	Intensity j9789	ALPI	81096	N	ALPI__81096	Y	platewell=E11; replicate=B
j9790	j9790.raw	Intensity	Intensity j9790	OMA1	81096	N	OMA1__81096	Y	platewell=E10; replicate=B
j9791	j9791.raw	Intensity	Intensity j9791	ASB3	81096	N	ASB3__81096	Y	platewell=E09; replicate=B
j9792	j9792.raw	Intensity	Intensity j9792	C17orf53	81096	N	C17orf53__81096	Y	platewell=E08; replicate=B
j9793	j9793.raw	Intensity	Intensity j9793	CDC16	81096	N	CDC16__81096	Y	platewell=E07; replicate=B
j9794	j9794.raw	Intensity	Intensity j9794	LAP3	81096	N	LAP3__81096	Y	platewell=E05; replicate=B
j9795	j9795.raw	Intensity	Intensity j9795	WHSC2	81096	N	WHSC2__81096	Y	platewell=E03; replicate=B
j9796	j9796.raw	Intensity	Intensity j9796	FLVCR2	81096	N	FLVCR2__81096	Y	platewell=E02; replicate=B
j9797	j9797.raw	Intensity	Intensity j9797	PDE4D	81096	N	PDE4D__81096	Y	platewell=E01; replicate=B
j9798	j9798.raw	Intensity	Intensity j9798	C16orf71	81096	N	C16orf71__81096	Y	platewell=H01; replicate=A
j9799	j9799.raw	Intensity	Intensity j9799	HEXA	81096	N	HEXA__81096	Y	platewell=H02; replicate=A
j9800	j9800.raw	Intensity	Intensity j9800	GPR161	81096	N	GPR161__81096	Y	platewell=H03; replicate=A
j9801	j9801.raw	Intensity	Intensity j9801	MEPE	81096	N	MEPE__81096	Y	platewell=H05; replicate=A
j9802	j9802.raw	Intensity	Intensity j9802	YARS	81096	N	YARS__81096	Y	platewell=H06; replicate=A
j9804	j9804.raw	Intensity	Intensity j9804	PRPF4	81096	N	PRPF4__81096	Y	platewell=H08; replicate=A
j9806	j9806.raw	Intensity	Intensity j9806	MAOA	81096	N	MAOA__81096	Y	platewell=H10; replicate=A
j9807	j9807.raw	Intensity	Intensity j9807	UGT3A2	81096	N	UGT3A2__81096	Y	platewell=H11; replicate=A
j9956	j9956.raw	Intensity	Intensity j9956	CDC25A	81096	N	CDC25A__81096	Y	platewell=C04; replicate=C
j9957	j9957.raw	Intensity	Intensity j9957	PDZK1	81096	N	PDZK1__81096	Y	platewell=F09; replicate=C
j9958	j9958.raw	Intensity	Intensity j9958	ATG9A	81096	N	ATG9A__81096	Y	platewell=F08; replicate=C
j9959	j9959.raw	Intensity	Intensity j9959	OCLN	81096	N	OCLN__81096	Y	platewell=F06; replicate=C
j9960	j9960.raw	Intensity	Intensity j9960	ACCN2	81096	N	ACCN2__81096	Y	platewell=F05; replicate=C
q10517	q10517.raw	Intensity	Intensity q10517	CGNL1	81131	N	CGNL1__81131	Y	platewell=A11; replicate=B
q10518	q10518.raw	Intensity	Intensity q10518	CGN	81131	N	CGN__81131	Y	platewell=A10; replicate=B
q10519	q10519.raw	Intensity	Intensity q10519	PPP2R3A	81131	N	PPP2R3A__81131	Y	platewell=A09; replicate=B
q10520	q10520.raw	Intensity	Intensity q10520	LLGL2	81131	N	LLGL2__81131	Y	platewell=A07; replicate=B
q10521	q10521.raw	Intensity	Intensity q10521	IGHMBP2	81131	N	IGHMBP2__81131	Y	platewell=A06; replicate=B
q10522	q10522.raw	Intensity	Intensity q10522	ENPEP	81131	N	ENPEP__81131	Y	platewell=A05; replicate=B
q10523	q10523.raw	Intensity	Intensity q10523	SLC14A2	81131	N	SLC14A2__81131	Y	platewell=A04; replicate=B
q10524	q10524.raw	Intensity	Intensity q10524	GTF3C3	81131	N	GTF3C3__81131	Y	platewell=A03; replicate=B
q10525	q10525.raw	Intensity	Intensity q10525	NAA15	81131	N	NAA15__81131	Y	platewell=A02; replicate=B
q10526	q10526.raw	Intensity	Intensity q10526	NOP2	81131	N	NOP2__81131	Y	platewell=A01; replicate=B
q10527	q10527.raw	Intensity	Intensity q10527	AGRP	81131	N	AGRP__81131	Y	platewell=C12; replicate=B
q10528	q10528.raw	Intensity	Intensity q10528	THBS2	81131	N	THBS2__81131	Y	platewell=C09; replicate=B
q10529	q10529.raw	Intensity	Intensity q10529	TRHDE	81131	N	TRHDE__81131	Y	platewell=C07; replicate=B
q10531	q10531.raw	Intensity	Intensity q10531	SART3	81131	N	SART3__81131	Y	platewell=C05; replicate=B
q10532	q10532.raw	Intensity	Intensity q10532	LRRCC1	81131	N	LRRCC1__81131	Y	platewell=C04; replicate=B
q10533	q10533.raw	Intensity	Intensity q10533	EXOC1	81131	N	EXOC1__81131	Y	platewell=C03; replicate=B
q10537	q10537.raw	Intensity	Intensity q10537	LPIN3	81131	N	LPIN3__81131	Y	platewell=E01; replicate=A
q10539	q10539.raw	Intensity	Intensity q10539	MARCH6	81131	N	MARCH6__81131	Y	platewell=E03; replicate=A
q10540	q10540.raw	Intensity	Intensity q10540	ZCCHC14	81131	N	ZCCHC14__81131	Y	platewell=E04; replicate=A
q10541	q10541.raw	Intensity	Intensity q10541	EPHA1	81131	N	EPHA1__81131	Y	platewell=E05; replicate=A
q10542	q10542.raw	Intensity	Intensity q10542	PPFIBP1	81131	N	PPFIBP1__81131	Y	platewell=E06; replicate=A
q10543	q10543.raw	Intensity	Intensity q10543	DAB2IP	81131	N	DAB2IP__81131	Y	platewell=E07; replicate=A
q10544	q10544.raw	Intensity	Intensity q10544	ATF7IP	81131	N	ATF7IP__81131	Y	platewell=E08; replicate=A
q10545	q10545.raw	Intensity	Intensity q10545	TBC1D9	81131	N	TBC1D9__81131	Y	platewell=E10; replicate=A
q10546	q10546.raw	Intensity	Intensity q10546	CPD	81131	N	CPD__81131	Y	platewell=E11; replicate=A
q10547	q10547.raw	Intensity	Intensity q10547	RNF43	81131	N	RNF43__81131	Y	platewell=E12; replicate=A
q10550	q10550.raw	Intensity	Intensity q10550	TRPC5	81131	N	TRPC5__81131	Y	platewell=F12; replicate=B
q10551	q10551.raw	Intensity	Intensity q10551	PTPRU	81131	N	PTPRU__81131	Y	platewell=F11; replicate=B
q10552	q10552.raw	Intensity	Intensity q10552	TECPR2	81131	N	TECPR2__81131	Y	platewell=F10; replicate=B
q10553	q10553.raw	Intensity	Intensity q10553	PTPN14	81131	N	PTPN14__81131	Y	platewell=F09; replicate=B
q10554	q10554.raw	Intensity	Intensity q10554	RANBP6	81131	N	RANBP6__81131	Y	platewell=F08; replicate=B
q10558	q10558.raw	Intensity	Intensity q10558	PHF20	81131	N	PHF20__81131	Y	platewell=F06; replicate=B
q10559	q10559.raw	Intensity	Intensity q10559	BMP1	81131	N	BMP1__81131	Y	platewell=F05; replicate=B
q10560	q10560.raw	Intensity	Intensity q10560	PCDHA9	81131	N	PCDHA9__81131	Y	platewell=F04; replicate=B
q10561	q10561.raw	Intensity	Intensity q10561	CHSY3	81131	N	CHSY3__81131	Y	platewell=F02; replicate=B
q10562	q10562.raw	Intensity	Intensity q10562	TLR5	81131	N	TLR5__81131	Y	platewell=F01; replicate=B
q10567	q10567.raw	Intensity	Intensity q10567	RNF43	81131	N	RNF43__81131	Y	platewell=E12; replicate=B
q10568	q10568.raw	Intensity	Intensity q10568	CPD	81131	N	CPD__81131	Y	platewell=E11; replicate=B
q10569	q10569.raw	Intensity	Intensity q10569	TBC1D9	81131	N	TBC1D9__81131	Y	platewell=E10; replicate=B
q10570	q10570.raw	Intensity	Intensity q10570	ATF7IP	81131	N	ATF7IP__81131	Y	platewell=E08; replicate=B
q10571	q10571.raw	Intensity	Intensity q10571	DAB2IP	81131	N	DAB2IP__81131	Y	platewell=E07; replicate=B
q10573	q10573.raw	Intensity	Intensity q10573	EPHA1	81131	N	EPHA1__81131	Y	platewell=E05; replicate=B
q10574	q10574.raw	Intensity	Intensity q10574	ZCCHC14	81131	N	ZCCHC14__81131	Y	platewell=E04; replicate=B
q10575	q10575.raw	Intensity	Intensity q10575	MARCH6	81131	N	MARCH6__81131	Y	platewell=E03; replicate=B
q10577	q10577.raw	Intensity	Intensity q10577	LPIN3	81131	N	LPIN3__81131	Y	platewell=E01; replicate=B
q10654	q10654.raw	Intensity	Intensity q10654	KANK4	81131	N	KANK4__81131	Y	platewell=B06; replicate=C
q10678	q10678.raw	Intensity	Intensity q10678	PCDH12	81131	N	PCDH12__81131	Y	platewell=G09; replicate=C
q10681	q10681.raw	Intensity	Intensity q10681	GAA	81131	N	GAA__81131	Y	platewell=G04; replicate=C
q11337	q11337.raw	Intensity	Intensity q11337	UQCR10	81002	N	UQCR10__81002	Y	platewell=A04; replicate=A
q11348	q11348.raw	Intensity	Intensity q11348	TAC4	81002	N	TAC4__81002	Y	platewell=B03; replicate=A
q11349	q11349.raw	Intensity	Intensity q11349	C5orf13	81002	N	C5orf13__81002	Y	platewell=B04; replicate=A
q11353	q11353.raw	Intensity	Intensity q11353	NOP10	81002	N	NOP10__81002	Y	platewell=B10; replicate=A
q11360	q11360.raw	Intensity	Intensity q11360	NDUFA1	81002	N	NDUFA1__81002	Y	platewell=C05; replicate=A
q11363	q11363.raw	Intensity	Intensity q11363	FAM165B	81002	N	FAM165B__81002	Y	platewell=C08; replicate=A
q11368	q11368.raw	Intensity	Intensity q11368	GNG10	81002	N	GNG10__81002	Y	platewell=D06; replicate=A
q11370	q11370.raw	Intensity	Intensity q11370	ST13	81002	N	ST13__81002	Y	platewell=D08; replicate=A
q11371	q11371.raw	Intensity	Intensity q11371	LENEP	81002	N	LENEP__81002	Y	platewell=D11; replicate=A
q11372	q11372.raw	Intensity	Intensity q11372	DEFB123	81002	N	DEFB123__81002	Y	platewell=D12; replicate=A
q11965	q11965.raw	Intensity	Intensity q11965	ZNF280C	81130	N	ZNF280C__81130	Y	platewell=D01; replicate=A
q11968	q11968.raw	Intensity	Intensity q11968	CASD1	81130	N	CASD1__81130	Y	platewell=D04; replicate=A
q11969	q11969.raw	Intensity	Intensity q11969	TMEM63C	81130	N	TMEM63C__81130	Y	platewell=D05; replicate=A
q11970	q11970.raw	Intensity	Intensity q11970	PCDHA8	81130	N	PCDHA8__81130	Y	platewell=D06; replicate=A
q11972	q11972.raw	Intensity	Intensity q11972	KIF7	81130	N	KIF7__81130	Y	platewell=D08; replicate=A
q11973	q11973.raw	Intensity	Intensity q11973	TRPC3	81130	N	TRPC3__81130	Y	platewell=D10; replicate=A
q11974	q11974.raw	Intensity	Intensity q11974	DDHD1	81130	N	DDHD1__81130	Y	platewell=D11; replicate=A
q11977	q11977.raw	Intensity	Intensity q11977	SYNPO2L	81130	N	SYNPO2L__81130	Y	platewell=G01; replicate=A
q11978	q11978.raw	Intensity	Intensity q11978	ANKRD56	81130	N	ANKRD56__81130	Y	platewell=G03; replicate=A
q11979	q11979.raw	Intensity	Intensity q11979	PCDHA11	81130	N	PCDHA11__81130	Y	platewell=G05; replicate=A
q11980	q11980.raw	Intensity	Intensity q11980	DLG3	81130	N	DLG3__81130	Y	platewell=G06; replicate=A
q11981	q11981.raw	Intensity	Intensity q11981	SEMA4C	81130	N	SEMA4C__81130	Y	platewell=G08; replicate=A
q11982	q11982.raw	Intensity	Intensity q11982	TRIM6-TRIM34	81130	N	TRIM6-TRIM34__81130	Y	platewell=G09; replicate=A
q11983	q11983.raw	Intensity	Intensity q11983	KIAA1274	81130	N	KIAA1274__81130	Y	platewell=G10; replicate=A
q11988	q11988.raw	Intensity	Intensity q11988	RABEP1	81130	N	RABEP1__81130	Y	platewell=B11; replicate=B
q11989	q11989.raw	Intensity	Intensity q11989	GABBR1	81130	N	GABBR1__81130	Y	platewell=B10; replicate=B
q11990	q11990.raw	Intensity	Intensity q11990	MOGS	81130	N	MOGS__81130	Y	platewell=B09; replicate=B
q11992	q11992.raw	Intensity	Intensity q11992	PCDHB1	81130	N	PCDHB1__81130	Y	platewell=B07; replicate=B
q11993	q11993.raw	Intensity	Intensity q11993	PCDHGB2	81130	N	PCDHGB2__81130	Y	platewell=B06; replicate=B
q11994	q11994.raw	Intensity	Intensity q11994	DIS3	81130	N	DIS3__81130	Y	platewell=B04; replicate=B
q11995	q11995.raw	Intensity	Intensity q11995	LRFN2	81130	N	LRFN2__81130	Y	platewell=B03; replicate=B
q11996	q11996.raw	Intensity	Intensity q11996	PDE10A	81130	N	PDE10A__81130	Y	platewell=B02; replicate=B
q11997	q11997.raw	Intensity	Intensity q11997	RBAK	81130	N	RBAK__81130	Y	platewell=B01; replicate=B
q12001	q12001.raw	Intensity	Intensity q12001	DNM2	81130	N	DNM2__81130	Y	platewell=C11; replicate=B
q12002	q12002.raw	Intensity	Intensity q12002	ABTB2	81130	N	ABTB2__81130	Y	platewell=C09; replicate=B
q12005	q12005.raw	Intensity	Intensity q12005	RGL1	81130	N	RGL1__81130	Y	platewell=C05; replicate=B
q12006	q12006.raw	Intensity	Intensity q12006	PCDHB3	81130	N	PCDHB3__81130	Y	platewell=C04; replicate=B
q12008	q12008.raw	Intensity	Intensity q12008	VEZT	81130	N	VEZT__81130	Y	platewell=C01; replicate=B
q12010	q12010.raw	Intensity	Intensity q12010	AXIN2	81130	N	AXIN2__81130	Y	platewell=A10; replicate=B
q12011	q12011.raw	Intensity	Intensity q12011	PCDHGA6	81130	N	PCDHGA6__81130	Y	platewell=A07; replicate=B
q12012	q12012.raw	Intensity	Intensity q12012	TLR10	81130	N	TLR10__81130	Y	platewell=A06; replicate=B
q12014	q12014.raw	Intensity	Intensity q12014	ECEL1	81130	N	ECEL1__81130	Y	platewell=A02; replicate=B
q12015	q12015.raw	Intensity	Intensity q12015	KLHL11	81130	N	KLHL11__81130	Y	platewell=A01; replicate=B
q12020	q12020.raw	Intensity	Intensity q12020	ARHGAP12	81130	N	ARHGAP12__81130	Y	platewell=F09; replicate=B
q12021	q12021.raw	Intensity	Intensity q12021	GSG2	81130	N	GSG2__81130	Y	platewell=F04; replicate=B
q12022	q12022.raw	Intensity	Intensity q12022	PNPT1	81130	N	PNPT1__81130	Y	platewell=F02; replicate=B
q12023	q12023.raw	Intensity	Intensity q12023	PCDHGC5	81130	N	PCDHGC5__81130	Y	platewell=E11; replicate=B
q12024	q12024.raw	Intensity	Intensity q12024	GTF3C4	81130	N	GTF3C4__81130	Y	platewell=E07; replicate=B
q12026	q12026.raw	Intensity	Intensity q12026	EPC2	81130	N	EPC2__81130	Y	platewell=E02; replicate=B
q12027	q12027.raw	Intensity	Intensity q12027	RASEF	81130	N	RASEF__81130	Y	platewell=E01; replicate=B
q12048	q12048.raw	Intensity	Intensity q12048	SLC9A5	81130	N	SLC9A5__81130	Y	platewell=H11; replicate=B
q12049	q12049.raw	Intensity	Intensity q12049	TXNDC16	81130	N	TXNDC16__81130	Y	platewell=H07; replicate=B
q12050	q12050.raw	Intensity	Intensity q12050	PLG	81130	N	PLG__81130	Y	platewell=H05; replicate=B
q12051	q12051.raw	Intensity	Intensity q12051	SEMA3E	81130	N	SEMA3E__81130	Y	platewell=H01; replicate=B
q12052	q12052.raw	Intensity	Intensity q12052	ZMYND8	81130	N	ZMYND8__81130	Y	platewell=A03; replicate=C
q12053	q12053.raw	Intensity	Intensity q12053	RBAK	81130	N	RBAK__81130	Y	platewell=B01; replicate=C
q12054	q12054.raw	Intensity	Intensity q12054	PDE10A	81130	N	PDE10A__81130	Y	platewell=B02; replicate=C
q12055	q12055.raw	Intensity	Intensity q12055	CPSF2	81130	N	CPSF2__81130	Y	platewell=D02; replicate=C
q12056	q12056.raw	Intensity	Intensity q12056	TRPV3	81130	N	TRPV3__81130	Y	platewell=D03; replicate=C
q12128	q12128.raw	Intensity	Intensity q12128	PIPSL	81130	N	PIPSL__81130	Y	platewell=A11; replicate=A
q12133	q12133.raw	Intensity	Intensity q12133	MATN2	81130	N	MATN2__81130	Y	platewell=E12; replicate=A
q12135	q12135.raw	Intensity	Intensity q12135	GPAT2	81130	N	GPAT2__81130	Y	platewell=F03; replicate=A
q12137	q12137.raw	Intensity	Intensity q12137	DISC1	81130	N	DISC1__81130	Y	platewell=F08; replicate=A
q12138	q12138.raw	Intensity	Intensity q12138	BICD2	81130	N	BICD2__81130	Y	platewell=F10; replicate=A
q12139	q12139.raw	Intensity	Intensity q12139	ANKLE2	81130	N	ANKLE2__81130	Y	platewell=F12; replicate=A
q12142	q12142.raw	Intensity	Intensity q12142	TLR1	81130	N	TLR1__81130	Y	platewell=G02; replicate=A
q12143	q12143.raw	Intensity	Intensity q12143	TFR2	81130	N	TFR2__81130	Y	platewell=G04; replicate=A
q12144	q12144.raw	Intensity	Intensity q12144	NPAS2	81130	N	NPAS2__81130	Y	platewell=G07; replicate=A
q12146	q12146.raw	Intensity	Intensity q12146	TBC1D2B	81130	N	TBC1D2B__81130	Y	platewell=H02; replicate=A
q12148	q12148.raw	Intensity	Intensity q12148	DPP6	81130	N	DPP6__81130	Y	platewell=H04; replicate=A
q12152	q12152.raw	Intensity	Intensity q12152	RBM25	81130	N	RBM25__81130	Y	platewell=H09; replicate=A
q12153	q12153.raw	Intensity	Intensity q12153	EIF2C1	81130	N	EIF2C1__81130	Y	platewell=H10; replicate=A
q12550	q12550.raw	Intensity	Intensity q12550	C1orf146	81033PEI	N	C1orf146__81033PEI	Y	platewell=A01; replicate=A
q12551	q12551.raw	Intensity	Intensity q12551	FAM9C	81033PEI	N	FAM9C__81033PEI	Y	platewell=A02; replicate=A
q12552	q12552.raw	Intensity	Intensity q12552	SSBP1	81033PEI	N	SSBP1__81033PEI	Y	platewell=A03; replicate=A
q12553	q12553.raw	Intensity	Intensity q12553	IQCF2	81033PEI	N	IQCF2__81033PEI	Y	platewell=A04; replicate=A
q12554	q12554.raw	Intensity	Intensity q12554	SPCS3	81033PEI	N	SPCS3__81033PEI	Y	platewell=A05; replicate=A
q12556	q12556.raw	Intensity	Intensity q12556	CDKN3	81033PEI	N	CDKN3__81033PEI	Y	platewell=A07; replicate=A
q12557	q12557.raw	Intensity	Intensity q12557	STAG3L4	81033PEI	N	STAG3L4__81033PEI	Y	platewell=A08; replicate=A
q12559	q12559.raw	Intensity	Intensity q12559	CST8	81033PEI	N	CST8__81033PEI	Y	platewell=A10; replicate=A
q12560	q12560.raw	Intensity	Intensity q12560	LMO1	81033PEI	N	LMO1__81033PEI	Y	platewell=A11; replicate=A
q12561	q12561.raw	Intensity	Intensity q12561	MYH7B	81033PEI	N	MYH7B__81033PEI	Y	platewell=A12; replicate=A
q12562	q12562.raw	Intensity	Intensity q12562	IRGM	81033PEI	N	IRGM__81033PEI	Y	platewell=B01; replicate=A
q12563	q12563.raw	Intensity	Intensity q12563	C2orf73	81033PEI	N	C2orf73__81033PEI	Y	platewell=B02; replicate=A
q12566	q12566.raw	Intensity	Intensity q12566	NINJ2	81033PEI	N	NINJ2__81033PEI	Y	platewell=B05; replicate=A
q12567	q12567.raw	Intensity	Intensity q12567	HBXIP	81033PEI	N	HBXIP__81033PEI	Y	platewell=B07; replicate=A
q12568	q12568.raw	Intensity	Intensity q12568	MTRF1	81033PEI	N	MTRF1__81033PEI	Y	platewell=B08; replicate=A
q12569	q12569.raw	Intensity	Intensity q12569	FGFR1OP2	81033PEI	N	FGFR1OP2__81033PEI	Y	platewell=B09; replicate=A
q12570	q12570.raw	Intensity	Intensity q12570	CST5	81033PEI	N	CST5__81033PEI	Y	platewell=B10; replicate=A
q12571	q12571.raw	Intensity	Intensity q12571	UCN3	81033PEI	N	UCN3__81033PEI	Y	platewell=B11; replicate=A
q12572	q12572.raw	Intensity	Intensity q12572	IL20	81033PEI	N	IL20__81033PEI	Y	platewell=B12; replicate=A
q12575	q12575.raw	Intensity	Intensity q12575	OTUD3	81033PEI	N	OTUD3__81033PEI	Y	platewell=C01; replicate=A
q12577	q12577.raw	Intensity	Intensity q12577	SPRYD7	81033PEI	N	SPRYD7__81033PEI	Y	platewell=C03; replicate=A
q12578	q12578.raw	Intensity	Intensity q12578	CGGBP1	81033PEI	N	CGGBP1__81033PEI	Y	platewell=C04; replicate=A
q12579	q12579.raw	Intensity	Intensity q12579	MORN4	81033PEI	N	MORN4__81033PEI	Y	platewell=C05; replicate=A
q12580	q12580.raw	Intensity	Intensity q12580	SIN3A	81033PEI	N	SIN3A__81033PEI	Y	platewell=C06; replicate=A
q12581	q12581.raw	Intensity	Intensity q12581	UBL4B	81033PEI	N	UBL4B__81033PEI	Y	platewell=C07; replicate=A
q12582	q12582.raw	Intensity	Intensity q12582	MRPL23	81033PEI	N	MRPL23__81033PEI	Y	platewell=C08; replicate=A
q12583	q12583.raw	Intensity	Intensity q12583	C6orf136	81033PEI	N	C6orf136__81033PEI	Y	platewell=C09; replicate=A
q12584	q12584.raw	Intensity	Intensity q12584	NAT8B	81033PEI	N	NAT8B__81033PEI	Y	platewell=C10; replicate=A
q12585	q12585.raw	Intensity	Intensity q12585	OMP	81033PEI	N	OMP__81033PEI	Y	platewell=C11; replicate=A
q12586	q12586.raw	Intensity	Intensity q12586	IL25	81033PEI	N	IL25__81033PEI	Y	platewell=C12; replicate=A
q12590	q12590.raw	Intensity	Intensity q12590	C9orf85	81033PEI	N	C9orf85__81033PEI	Y	platewell=D06; replicate=A
q12591	q12591.raw	Intensity	Intensity q12591	ZNHIT1	81033PEI	N	ZNHIT1__81033PEI	Y	platewell=D08; replicate=A
q12592	q12592.raw	Intensity	Intensity q12592	PTP4A1	81033PEI	N	PTP4A1__81033PEI	Y	platewell=D09; replicate=A
q12593	q12593.raw	Intensity	Intensity q12593	EDDM3A	81033PEI	N	EDDM3A__81033PEI	Y	platewell=D10; replicate=A
q12594	q12594.raw	Intensity	Intensity q12594	LEP	81033PEI	N	LEP__81033PEI	Y	platewell=D11; replicate=A
q12595	q12595.raw	Intensity	Intensity q12595	TNFSF18	81033PEI	N	TNFSF18__81033PEI	Y	platewell=D12; replicate=A
q12626	q12626.raw	Intensity	Intensity q12626	MECOM	81033PEI	N	MECOM__81033PEI	Y	platewell=F11; replicate=B
q12627	q12627.raw	Intensity	Intensity q12627	LAIR2	81033PEI	N	LAIR2__81033PEI	Y	platewell=F10; replicate=B
q12631	q12631.raw	Intensity	Intensity q12631	PID1	81033PEI	N	PID1__81033PEI	Y	platewell=F05; replicate=B
q12632	q12632.raw	Intensity	Intensity q12632	NDUFAF4	81033PEI	N	NDUFAF4__81033PEI	Y	platewell=F04; replicate=B
q12634	q12634.raw	Intensity	Intensity q12634	C19orf66	81033PEI	N	C19orf66__81033PEI	Y	platewell=F02; replicate=B
q12647	q12647.raw	Intensity	Intensity q12647	MS4A6E	81033PEI	N	MS4A6E__81033PEI	Y	platewell=E10; replicate=B
q12648	q12648.raw	Intensity	Intensity q12648	C4orf39	81033PEI	N	C4orf39__81033PEI	Y	platewell=E08; replicate=B
q12649	q12649.raw	Intensity	Intensity q12649	LAGE3	81033PEI	N	LAGE3__81033PEI	Y	platewell=E07; replicate=B
q12650	q12650.raw	Intensity	Intensity q12650	CXorf40A	81033PEI	N	CXorf40A__81033PEI	Y	platewell=E06; replicate=B
q12652	q12652.raw	Intensity	Intensity q12652	UPP1	81033PEI	N	UPP1__81033PEI	Y	platewell=E04; replicate=B
q12653	q12653.raw	Intensity	Intensity q12653	EMP3	81033PEI	N	EMP3__81033PEI	Y	platewell=E03; replicate=B
q12659	q12659.raw	Intensity	Intensity q12659	HINT2	81033PEI	N	HINT2__81033PEI	Y	platewell=G03; replicate=A
q12660	q12660.raw	Intensity	Intensity q12660	IL7	81033PEI	N	IL7__81033PEI	Y	platewell=G04; replicate=A
q12664	q12664.raw	Intensity	Intensity q12664	C9orf23	81033PEI	N	C9orf23__81033PEI	Y	platewell=G08; replicate=A
